,nav,cost,slippage,tax,turnover,n_holdings
2017-09-14,88086414.13944475,0.0,0.0,0.0,0.0,10
2017-09-15,87572626.84282506,0.0,0.0,0.0,0.0,10
2017-09-18,87699855.47139747,0.0,0.0,0.0,0.0,10
2017-09-19,88497857.84791471,0.0,0.0,0.0,0.0,10
2017-09-20,88078560.0756229,0.0,0.0,0.0,0.0,10
2017-09-21,87705783.4410596,0.0,0.0,0.0,0.0,10
2017-09-22,84818673.2897517,0.0,0.0,0.0,0.0,10
2017-09-25,82697069.88429347,0.0,0.0,0.0,0.0,10
2017-09-26,83997186.369666,0.0,0.0,0.0,0.0,10
2017-09-27,82142277.07411793,0.0,0.0,0.0,0.0,10
2017-09-28,83557409.09372991,0.0,0.0,0.0,0.0,10
2017-09-29,84331726.91575971,0.0,0.0,0.0,0.0,10
2017-10-03,85561845.13420534,0.0,0.0,0.0,0.0,10
2017-10-04,84838644.24042718,159457.39541245814,132626.294248078,1359099.9038411377,108988432.90218297,10
2017-10-05,85773472.69978225,0.0,0.0,0.0,0.0,10
2017-10-06,86959071.6527324,0.0,0.0,0.0,0.0,10
2017-10-09,87468704.10235617,0.0,0.0,0.0,0.0,10
2017-10-10,88358369.80451155,0.0,0.0,0.0,0.0,10
2017-10-11,87857701.70616263,0.0,0.0,0.0,0.0,10
2017-10-12,89848066.22393134,0.0,0.0,0.0,0.0,10
2017-10-13,90384349.07337934,0.0,0.0,0.0,0.0,10
2017-10-16,90241966.8607863,0.0,0.0,0.0,0.0,10
2017-10-17,90921944.21112451,0.0,0.0,0.0,0.0,10
2017-10-18,91263376.16734502,0.0,0.0,0.0,0.0,10
2017-10-23,91083470.90107767,0.0,0.0,0.0,0.0,10
2017-10-24,91358945.66324149,0.0,0.0,0.0,0.0,10
2017-10-25,91557217.63833474,0.0,0.0,0.0,0.0,10
2017-10-26,92150735.04144529,0.0,0.0,0.0,0.0,10
2017-10-27,92778730.21582685,0.0,0.0,0.0,0.0,10
2017-10-30,92838833.65555635,0.0,0.0,0.0,0.0,10
2017-10-31,93010604.12990835,0.0,0.0,0.0,0.0,10
2017-11-01,93878898.23874988,0.0,0.0,0.0,0.0,10
2017-11-02,94978841.58320376,0.0,0.0,0.0,0.0,10
2017-11-03,95715151.56397994,0.0,0.0,0.0,0.0,10
2017-11-06,97043023.31559914,0.0,0.0,0.0,0.0,10
2017-11-07,95618574.20271817,0.0,0.0,0.0,0.0,10
2017-11-08,95232135.44262809,0.0,0.0,0.0,0.0,10
2017-11-09,95749714.09342358,0.0,0.0,0.0,0.0,10
2017-11-10,96251828.10902217,0.0,0.0,0.0,0.0,10
2017-11-13,95853754.4699947,0.0,0.0,0.0,0.0,10
2017-11-14,95723219.05495381,0.0,0.0,0.0,0.0,10
2017-11-15,92594371.68879893,0.0,0.0,0.0,0.0,10
2017-11-16,93775701.95172895,0.0,0.0,0.0,0.0,10
2017-11-17,96849410.25929171,0.0,0.0,0.0,0.0,10
2017-11-20,98105472.44454657,0.0,0.0,0.0,0.0,10
2017-11-21,97530141.74882174,0.0,0.0,0.0,0.0,10
2017-11-22,97594495.4458173,0.0,0.0,0.0,0.0,10
2017-11-23,97218024.91163312,0.0,0.0,0.0,0.0,10
2017-11-24,97744810.71387225,0.0,0.0,0.0,0.0,10
2017-11-27,97290870.77106386,0.0,0.0,0.0,0.0,10
2017-11-28,96394200.0835374,0.0,0.0,0.0,0.0,10
2017-11-29,96007513.13078222,0.0,0.0,0.0,0.0,10
2017-11-30,95065651.1151978,0.0,0.0,0.0,0.0,10
2017-12-01,92795187.30116837,0.0,0.0,0.0,0.0,10
2017-12-04,93170550.9557483,0.0,0.0,0.0,0.0,10
2017-12-05,93362310.86433683,0.0,0.0,0.0,0.0,10
2017-12-06,92081587.41855237,0.0,0.0,0.0,0.0,10
2017-12-07,94093695.70986229,0.0,0.0,0.0,0.0,10
2017-12-08,95081603.39128046,0.0,0.0,0.0,0.0,10
2017-12-11,95379766.16351166,0.0,0.0,0.0,0.0,10
2017-12-12,94530789.84638748,0.0,0.0,0.0,0.0,10
2017-12-13,92989302.91457744,0.0,0.0,0.0,0.0,10
2017-12-14,93347015.61804517,0.0,0.0,0.0,0.0,10
2017-12-15,95855148.34352261,0.0,0.0,0.0,0.0,10
2017-12-18,97629650.64746806,0.0,0.0,0.0,0.0,10
2017-12-19,99137319.205607,0.0,0.0,0.0,0.0,10
2017-12-20,100036404.97783644,0.0,0.0,0.0,0.0,10
2017-12-21,101186872.4616764,0.0,0.0,0.0,0.0,10
2017-12-22,102052138.86598419,0.0,0.0,0.0,0.0,10
2017-12-26,102745813.86629115,0.0,0.0,0.0,0.0,10
2017-12-27,102374164.31792632,0.0,0.0,0.0,0.0,10
2017-12-28,103390315.00635794,0.0,0.0,0.0,0.0,10
2017-12-29,103751011.68121769,0.0,0.0,0.0,0.0,10
2018-01-01,102975370.37177029,0.0,0.0,0.0,0.0,10
2018-01-02,99949677.65226616,153133.94205277212,99333.56252417373,1187676.7546738253,104617039.80489403,10
2018-01-03,102236323.84662019,0.0,0.0,0.0,0.0,10
2018-01-04,105059063.63073935,0.0,0.0,0.0,0.0,10
2018-01-05,106210910.07068183,0.0,0.0,0.0,0.0,10
2018-01-08,107162385.01958571,0.0,0.0,0.0,0.0,10
2018-01-09,107159223.25798033,0.0,0.0,0.0,0.0,10
2018-01-10,107370500.8158457,0.0,0.0,0.0,0.0,10
2018-01-11,108147230.4431634,0.0,0.0,0.0,0.0,10
2018-01-12,107778442.45969331,0.0,0.0,0.0,0.0,10
2018-01-15,107681785.44842549,0.0,0.0,0.0,0.0,10
2018-01-16,106343463.43647265,0.0,0.0,0.0,0.0,10
2018-01-17,108590031.99856666,0.0,0.0,0.0,0.0,10
2018-01-18,105803666.00981872,0.0,0.0,0.0,0.0,10
2018-01-19,106981511.83510104,0.0,0.0,0.0,0.0,10
2018-01-22,106994677.49459797,0.0,0.0,0.0,0.0,10
2018-01-23,109295590.37016104,0.0,0.0,0.0,0.0,10
2018-01-24,108393537.55029373,0.0,0.0,0.0,0.0,10
2018-01-25,107439160.60114774,0.0,0.0,0.0,0.0,10
2018-01-29,106227574.3450728,0.0,0.0,0.0,0.0,10
2018-01-30,105411322.00492932,0.0,0.0,0.0,0.0,10
2018-01-31,104779591.76192528,0.0,0.0,0.0,0.0,10
2018-02-01,103847011.6478772,0.0,0.0,0.0,0.0,10
2018-02-02,98701039.77593249,0.0,0.0,0.0,0.0,10
2018-02-05,99646101.73310521,0.0,0.0,0.0,0.0,10
2018-02-06,98300221.01266795,0.0,0.0,0.0,0.0,10
2018-02-07,98129866.30692847,0.0,0.0,0.0,0.0,10
2018-02-08,100271545.73491816,0.0,0.0,0.0,0.0,10
2018-02-09,100921881.85840562,0.0,0.0,0.0,0.0,10
2018-02-12,102755799.54925996,0.0,0.0,0.0,0.0,10
2018-02-14,102299539.29771896,0.0,0.0,0.0,0.0,10
2018-02-15,100452635.06452566,0.0,0.0,0.0,0.0,10
2018-02-16,97935293.63094664,0.0,0.0,0.0,0.0,10
2018-02-19,96122343.87973559,0.0,0.0,0.0,0.0,10
2018-02-20,96322915.53330411,0.0,0.0,0.0,0.0,10
2018-02-21,96369402.9305312,0.0,0.0,0.0,0.0,10
2018-02-22,96869742.07095893,0.0,0.0,0.0,0.0,10
2018-02-23,98847029.92245904,0.0,0.0,0.0,0.0,10
2018-02-26,99643093.53020678,0.0,0.0,0.0,0.0,10
2018-02-27,98495041.05106975,0.0,0.0,0.0,0.0,10
2018-02-28,98016796.04274121,0.0,0.0,0.0,0.0,10
2018-03-01,97088597.22955854,0.0,0.0,0.0,0.0,10
2018-03-05,96117965.22471042,0.0,0.0,0.0,0.0,10
2018-03-06,93708922.97810301,0.0,0.0,0.0,0.0,10
2018-03-07,90762706.81179045,0.0,0.0,0.0,0.0,10
2018-03-08,91289672.72527091,0.0,0.0,0.0,0.0,10
2018-03-09,89365342.79570872,0.0,0.0,0.0,0.0,10
2018-03-12,91573118.84808226,0.0,0.0,0.0,0.0,10
2018-03-13,91866807.54913367,0.0,0.0,0.0,0.0,10
2018-03-14,92407929.99617122,0.0,0.0,0.0,0.0,10
2018-03-15,92917397.29078896,0.0,0.0,0.0,0.0,10
2018-03-16,92116104.28946052,0.0,0.0,0.0,0.0,10
2018-03-19,89996118.75914963,0.0,0.0,0.0,0.0,10
2018-03-20,91435032.14584646,0.0,0.0,0.0,0.0,10
2018-03-21,91754092.54945776,0.0,0.0,0.0,0.0,10
2018-03-22,90899932.05127697,0.0,0.0,0.0,0.0,10
2018-03-23,88742563.68625964,0.0,0.0,0.0,0.0,10
2018-03-26,91484402.0597967,0.0,0.0,0.0,0.0,10
2018-03-27,91946452.73938502,0.0,0.0,0.0,0.0,10
2018-03-28,90196026.52993229,0.0,0.0,0.0,0.0,10
2018-04-02,91886662.95566416,0.0,0.0,0.0,0.0,10
2018-04-03,91690414.00343995,139529.73889086948,100780.15911581865,601717.392512505,95263639.21242204,10
2018-04-04,89444640.03587195,0.0,0.0,0.0,0.0,10
2018-04-05,92936575.88951793,0.0,0.0,0.0,0.0,10
2018-04-06,93266053.89806499,0.0,0.0,0.0,0.0,10
2018-04-09,93970052.01245281,0.0,0.0,0.0,0.0,10
2018-04-10,94795631.1973709,0.0,0.0,0.0,0.0,10
2018-04-11,94456329.90311493,0.0,0.0,0.0,0.0,10
2018-04-12,93390628.51922637,0.0,0.0,0.0,0.0,10
2018-04-13,93884815.06457824,0.0,0.0,0.0,0.0,10
2018-04-16,94665309.45886166,0.0,0.0,0.0,0.0,10
2018-04-17,95108954.6721283,0.0,0.0,0.0,0.0,10
2018-04-18,94259186.26188135,0.0,0.0,0.0,0.0,10
2018-04-19,95148261.30811474,0.0,0.0,0.0,0.0,10
2018-04-20,94347122.77409092,0.0,0.0,0.0,0.0,10
2018-04-23,95085755.38217121,0.0,0.0,0.0,0.0,10
2018-04-24,95049368.86827734,0.0,0.0,0.0,0.0,10
2018-04-25,96177579.58500296,0.0,0.0,0.0,0.0,10
2018-04-26,96395956.8575171,0.0,0.0,0.0,0.0,10
2018-04-27,95960652.58015469,0.0,0.0,0.0,0.0,10
2018-04-30,95987876.48706841,0.0,0.0,0.0,0.0,10
2018-05-02,93319002.08861785,0.0,0.0,0.0,0.0,10
2018-05-03,91507275.97705431,0.0,0.0,0.0,0.0,10
2018-05-04,91064853.58019537,0.0,0.0,0.0,0.0,10
2018-05-07,92235626.77286771,0.0,0.0,0.0,0.0,10
2018-05-08,93058946.27208135,0.0,0.0,0.0,0.0,10
2018-05-09,93153420.18350713,0.0,0.0,0.0,0.0,10
2018-05-10,91893658.38526112,0.0,0.0,0.0,0.0,10
2018-05-11,92609945.60731663,0.0,0.0,0.0,0.0,10
2018-05-14,90572248.82220313,0.0,0.0,0.0,0.0,10
2018-05-15,89118052.94131751,0.0,0.0,0.0,0.0,10
2018-05-16,88582133.96163198,0.0,0.0,0.0,0.0,10
2018-05-17,88706668.73383819,0.0,0.0,0.0,0.0,10
2018-05-18,86159818.76767397,0.0,0.0,0.0,0.0,10
2018-05-21,84479641.19453953,0.0,0.0,0.0,0.0,10
2018-05-22,85231586.59226753,0.0,0.0,0.0,0.0,10
2018-05-23,84804061.69053441,0.0,0.0,0.0,0.0,10
2018-05-24,86129098.62291023,0.0,0.0,0.0,0.0,10
2018-05-25,88584774.55206487,0.0,0.0,0.0,0.0,10
2018-05-28,90253169.8690302,0.0,0.0,0.0,0.0,10
2018-05-29,89439947.67065056,0.0,0.0,0.0,0.0,10
2018-05-30,89758809.51812847,0.0,0.0,0.0,0.0,10
2018-05-31,89787515.98170689,0.0,0.0,0.0,0.0,10
2018-06-01,88130206.4808892,0.0,0.0,0.0,0.0,10
2018-06-04,86833009.69498491,0.0,0.0,0.0,0.0,10
2018-06-05,85927981.78559345,0.0,0.0,0.0,0.0,10
2018-06-06,87604550.15967554,0.0,0.0,0.0,0.0,10
2018-06-07,89575872.9794065,0.0,0.0,0.0,0.0,10
2018-06-08,89729470.95628749,0.0,0.0,0.0,0.0,10
2018-06-11,90193258.72555785,0.0,0.0,0.0,0.0,10
2018-06-12,90764893.91174373,0.0,0.0,0.0,0.0,10
2018-06-13,90880545.32379602,0.0,0.0,0.0,0.0,10
2018-06-14,91356942.69186617,0.0,0.0,0.0,0.0,10
2018-06-15,90511355.2839865,0.0,0.0,0.0,0.0,10
2018-06-18,90425644.10020348,0.0,0.0,0.0,0.0,10
2018-06-19,88934416.29671921,0.0,0.0,0.0,0.0,10
2018-06-20,88766217.4197128,0.0,0.0,0.0,0.0,10
2018-06-21,88574096.91958623,0.0,0.0,0.0,0.0,10
2018-06-22,89580413.25005166,0.0,0.0,0.0,0.0,10
2018-06-25,88812215.20296875,0.0,0.0,0.0,0.0,10
2018-06-26,88705833.51443456,0.0,0.0,0.0,0.0,10
2018-06-27,86339387.99095045,0.0,0.0,0.0,0.0,10
2018-06-28,84112239.90858729,0.0,0.0,0.0,0.0,10
2018-06-29,86619421.22298841,0.0,0.0,0.0,0.0,10
2018-07-02,84840953.23586652,0.0,0.0,0.0,0.0,10
2018-07-03,84918348.63560024,80198.40515828549,74428.62655532736,770252.2550540417,54799316.27560021,10
2018-07-04,84526589.38715146,0.0,0.0,0.0,0.0,10
2018-07-05,83081566.03179076,0.0,0.0,0.0,0.0,10
2018-07-06,83567783.31792608,0.0,0.0,0.0,0.0,10
2018-07-09,84512909.19139966,0.0,0.0,0.0,0.0,10
2018-07-10,86106404.80154027,0.0,0.0,0.0,0.0,10
2018-07-11,86686885.8236636,0.0,0.0,0.0,0.0,10
2018-07-12,86589127.23621412,0.0,0.0,0.0,0.0,10
2018-07-13,86861219.42855422,0.0,0.0,0.0,0.0,10
2018-07-16,84674361.18518959,0.0,0.0,0.0,0.0,10
2018-07-17,86033554.39808823,0.0,0.0,0.0,0.0,10
2018-07-18,84881202.88783169,0.0,0.0,0.0,0.0,10
2018-07-19,84137359.76951939,0.0,0.0,0.0,0.0,10
2018-07-20,85292315.7026095,0.0,0.0,0.0,0.0,10
2018-07-23,86687947.15634368,0.0,0.0,0.0,0.0,10
2018-07-24,89897828.02039935,0.0,0.0,0.0,0.0,10
2018-07-25,90842705.34254655,0.0,0.0,0.0,0.0,10
2018-07-26,91323044.49104092,0.0,0.0,0.0,0.0,10
2018-07-27,92476711.97678682,0.0,0.0,0.0,0.0,10
2018-07-30,92748028.06556171,0.0,0.0,0.0,0.0,10
2018-07-31,94628484.1880283,0.0,0.0,0.0,0.0,10
2018-08-01,93714281.53601556,0.0,0.0,0.0,0.0,10
2018-08-02,93486736.02830882,0.0,0.0,0.0,0.0,10
2018-08-03,93611296.00758065,0.0,0.0,0.0,0.0,10
2018-08-06,93791407.29909244,0.0,0.0,0.0,0.0,10
2018-08-07,93099540.30608647,0.0,0.0,0.0,0.0,10
2018-08-08,94283143.88336962,0.0,0.0,0.0,0.0,10
2018-08-09,94194036.9903853,0.0,0.0,0.0,0.0,10
2018-08-10,93373118.26511632,0.0,0.0,0.0,0.0,10
2018-08-13,92393564.82548288,0.0,0.0,0.0,0.0,10
2018-08-14,94196915.54679155,0.0,0.0,0.0,0.0,10
2018-08-16,94320392.1669088,0.0,0.0,0.0,0.0,10
2018-08-17,95614298.3087558,0.0,0.0,0.0,0.0,10
2018-08-20,97575657.88381343,0.0,0.0,0.0,0.0,10
2018-08-21,97495419.19111986,0.0,0.0,0.0,0.0,10
2018-08-23,97196788.98769034,0.0,0.0,0.0,0.0,10
2018-08-24,96170255.0538978,0.0,0.0,0.0,0.0,10
2018-08-27,97739612.57860024,0.0,0.0,0.0,0.0,10
2018-08-28,98771388.4533121,0.0,0.0,0.0,0.0,10
2018-08-29,98620700.53957514,0.0,0.0,0.0,0.0,10
2018-08-30,99134476.07338138,0.0,0.0,0.0,0.0,10
2018-08-31,99439016.16832188,0.0,0.0,0.0,0.0,10
2018-09-03,97756825.0549838,0.0,0.0,0.0,0.0,10
2018-09-04,95865239.75318862,0.0,0.0,0.0,0.0,10
2018-09-05,95575590.91015421,0.0,0.0,0.0,0.0,10
2018-09-06,98870296.57878456,0.0,0.0,0.0,0.0,10
2018-09-07,99323675.7911165,0.0,0.0,0.0,0.0,10
2018-09-10,97210780.69436535,0.0,0.0,0.0,0.0,10
2018-09-11,95764625.77184379,0.0,0.0,0.0,0.0,10
2018-09-12,96923558.3609856,0.0,0.0,0.0,0.0,10
2018-09-14,99103595.57151526,0.0,0.0,0.0,0.0,10
2018-09-17,99553996.24852607,0.0,0.0,0.0,0.0,10
2018-09-18,98071285.45801145,0.0,0.0,0.0,0.0,10
2018-09-19,97877336.66368306,0.0,0.0,0.0,0.0,10
2018-09-21,96230195.83092278,0.0,0.0,0.0,0.0,10
2018-09-24,93896392.01231189,0.0,0.0,0.0,0.0,10
2018-09-25,94504269.03410421,0.0,0.0,0.0,0.0,10
2018-09-26,95042954.54154074,0.0,0.0,0.0,0.0,10
2018-09-27,94203332.64822386,0.0,0.0,0.0,0.0,10
2018-09-28,90537454.80663306,0.0,0.0,0.0,0.0,10
2018-10-01,90760425.0984059,0.0,0.0,0.0,0.0,10
2018-10-03,87830790.84597224,123156.86436403266,103759.3535515811,1375469.0442946434,84103239.86239053,10
2018-10-04,87292247.53127347,0.0,0.0,0.0,0.0,10
2018-10-05,84917739.80126177,0.0,0.0,0.0,0.0,10
2018-10-08,84682697.55516127,0.0,0.0,0.0,0.0,10
2018-10-09,85081204.48517312,0.0,0.0,0.0,0.0,10
2018-10-10,88823669.53777742,0.0,0.0,0.0,0.0,10
2018-10-11,86523076.86471286,0.0,0.0,0.0,0.0,10
2018-10-12,90440765.31659433,0.0,0.0,0.0,0.0,10
2018-10-15,91417206.04556549,0.0,0.0,0.0,0.0,10
2018-10-16,92933517.89517081,0.0,0.0,0.0,0.0,10
2018-10-17,90959509.08111346,0.0,0.0,0.0,0.0,10
2018-10-19,90337192.94226846,0.0,0.0,0.0,0.0,10
2018-10-22,89335409.07981841,0.0,0.0,0.0,0.0,10
2018-10-23,88789797.05084147,0.0,0.0,0.0,0.0,10
2018-10-24,88754740.19795547,0.0,0.0,0.0,0.0,10
2018-10-25,88643559.36106655,0.0,0.0,0.0,0.0,10
2018-10-26,89011384.75986443,0.0,0.0,0.0,0.0,10
2018-10-29,93687315.08399098,0.0,0.0,0.0,0.0,10
2018-10-30,94763858.29435788,0.0,0.0,0.0,0.0,10
2018-10-31,96682531.70028599,0.0,0.0,0.0,0.0,10
2018-11-01,99482717.83850852,0.0,0.0,0.0,0.0,10
2018-11-02,100273606.60370359,0.0,0.0,0.0,0.0,10
2018-11-05,100008284.83210213,0.0,0.0,0.0,0.0,10
2018-11-06,99024436.40147913,0.0,0.0,0.0,0.0,10
2018-11-09,99368020.49825749,0.0,0.0,0.0,0.0,10
2018-11-12,97913228.28268115,0.0,0.0,0.0,0.0,10
2018-11-13,98396830.25632745,0.0,0.0,0.0,0.0,10
2018-11-14,98534962.11509632,0.0,0.0,0.0,0.0,10
2018-11-15,100244106.27171147,0.0,0.0,0.0,0.0,10
2018-11-16,99663506.73099753,0.0,0.0,0.0,0.0,10
2018-11-19,100925170.77183491,0.0,0.0,0.0,0.0,10
2018-11-20,100112857.54796903,0.0,0.0,0.0,0.0,10
2018-11-21,99957892.45201382,0.0,0.0,0.0,0.0,10
2018-11-22,99225142.02134944,0.0,0.0,0.0,0.0,10
2018-11-26,100356384.02755155,0.0,0.0,0.0,0.0,10
2018-11-27,101055891.12516947,0.0,0.0,0.0,0.0,10
2018-11-28,101780709.12387712,0.0,0.0,0.0,0.0,10
2018-11-29,102634748.95099558,0.0,0.0,0.0,0.0,10
2018-11-30,102248999.70379168,0.0,0.0,0.0,0.0,10
2018-12-03,103153392.46593942,0.0,0.0,0.0,0.0,10
2018-12-04,101777137.54708858,0.0,0.0,0.0,0.0,10
2018-12-05,100211194.27278064,0.0,0.0,0.0,0.0,10
2018-12-06,97859206.15433659,0.0,0.0,0.0,0.0,10
2018-12-07,98252243.46307057,0.0,0.0,0.0,0.0,10
2018-12-10,94813865.52187662,0.0,0.0,0.0,0.0,10
2018-12-11,97557681.2594811,0.0,0.0,0.0,0.0,10
2018-12-12,100436583.81617051,0.0,0.0,0.0,0.0,10
2018-12-13,101426393.04537356,0.0,0.0,0.0,0.0,10
2018-12-14,101423906.07107522,0.0,0.0,0.0,0.0,10
2018-12-17,101743071.42831591,0.0,0.0,0.0,0.0,10
2018-12-18,101981889.7897597,0.0,0.0,0.0,0.0,10
2018-12-19,103040862.29018368,0.0,0.0,0.0,0.0,10
2018-12-20,102741351.73087326,0.0,0.0,0.0,0.0,10
2018-12-21,101555195.27592866,0.0,0.0,0.0,0.0,10
2018-12-24,99109652.96016945,0.0,0.0,0.0,0.0,10
2018-12-26,99497471.76433294,0.0,0.0,0.0,0.0,10
2018-12-27,99414703.24080835,0.0,0.0,0.0,0.0,10
2018-12-28,101144573.26668088,0.0,0.0,0.0,0.0,10
2018-12-31,101584288.93759061,0.0,0.0,0.0,0.0,10
2019-01-01,99460803.40065342,157420.34271739898,225053.2980340788,1641443.9139650592,107569047.71481681,10
2019-01-02,98416476.2459707,0.0,0.0,0.0,0.0,10
2019-01-03,98244879.05659904,0.0,0.0,0.0,0.0,10
2019-01-04,97790204.92671877,0.0,0.0,0.0,0.0,10
2019-01-07,98303181.77180493,0.0,0.0,0.0,0.0,10
2019-01-08,97929990.80274338,0.0,0.0,0.0,0.0,10
2019-01-09,98207451.27382335,0.0,0.0,0.0,0.0,10
2019-01-10,98677956.82941668,0.0,0.0,0.0,0.0,10
2019-01-11,97947269.52292584,0.0,0.0,0.0,0.0,10
2019-01-14,96393835.14398451,0.0,0.0,0.0,0.0,10
2019-01-15,97294920.06156494,0.0,0.0,0.0,0.0,10
2019-01-16,97308372.06334637,0.0,0.0,0.0,0.0,10
2019-01-17,97870296.53597225,0.0,0.0,0.0,0.0,10
2019-01-18,97844394.95856053,0.0,0.0,0.0,0.0,10
2019-01-21,96793895.77809091,0.0,0.0,0.0,0.0,10
2019-01-22,97086754.38185436,0.0,0.0,0.0,0.0,10
2019-01-23,96919263.72413516,0.0,0.0,0.0,0.0,10
2019-01-24,97185906.45793551,0.0,0.0,0.0,0.0,10
2019-01-25,94441742.0545356,0.0,0.0,0.0,0.0,10
2019-01-28,93331359.49916035,0.0,0.0,0.0,0.0,10
2019-01-29,94054455.4453214,0.0,0.0,0.0,0.0,10
2019-01-30,93440312.68920207,0.0,0.0,0.0,0.0,10
2019-01-31,94941619.7163201,0.0,0.0,0.0,0.0,10
2019-02-01,96130634.6121749,0.0,0.0,0.0,0.0,10
2019-02-04,93707337.81498255,0.0,0.0,0.0,0.0,10
2019-02-05,93151096.68784857,0.0,0.0,0.0,0.0,10
2019-02-06,94917155.33891664,0.0,0.0,0.0,0.0,10
2019-02-07,94458725.21076457,0.0,0.0,0.0,0.0,10
2019-02-08,93354221.24827819,0.0,0.0,0.0,0.0,10
2019-02-11,91469206.51664858,0.0,0.0,0.0,0.0,10
2019-02-12,90700792.24641725,0.0,0.0,0.0,0.0,10
2019-02-14,91704167.29592076,0.0,0.0,0.0,0.0,10
2019-02-15,91565374.45127346,0.0,0.0,0.0,0.0,10
2019-02-18,89909153.70287438,0.0,0.0,0.0,0.0,10
2019-02-19,89972357.36488838,0.0,0.0,0.0,0.0,10
2019-02-20,91451539.28727719,0.0,0.0,0.0,0.0,10
2019-02-21,91808769.65324715,0.0,0.0,0.0,0.0,10
2019-02-22,92911898.26050334,0.0,0.0,0.0,0.0,10
2019-02-25,93774673.05281831,0.0,0.0,0.0,0.0,10
2019-02-26,94571372.27313198,0.0,0.0,0.0,0.0,10
2019-02-27,94484731.49001923,0.0,0.0,0.0,0.0,10
2019-02-28,94277785.83861157,0.0,0.0,0.0,0.0,10
2019-03-01,94968857.17471269,0.0,0.0,0.0,0.0,10
2019-03-05,96594820.88280182,0.0,0.0,0.0,0.0,10
2019-03-06,96747943.50672112,0.0,0.0,0.0,0.0,10
2019-03-07,96332050.32626717,0.0,0.0,0.0,0.0,10
2019-03-08,96432316.30037563,0.0,0.0,0.0,0.0,10
2019-03-11,97431929.14175749,0.0,0.0,0.0,0.0,10
2019-03-12,98911437.56261222,0.0,0.0,0.0,0.0,10
2019-03-13,98496844.86841531,0.0,0.0,0.0,0.0,10
2019-03-14,98416107.52130125,0.0,0.0,0.0,0.0,10
2019-03-15,97871857.65012702,0.0,0.0,0.0,0.0,10
2019-03-18,97569042.97060029,0.0,0.0,0.0,0.0,10
2019-03-19,97734010.05176882,0.0,0.0,0.0,0.0,10
2019-03-20,97665910.98826689,0.0,0.0,0.0,0.0,10
2019-03-22,97241846.01174094,0.0,0.0,0.0,0.0,10
2019-03-25,96046174.71725275,0.0,0.0,0.0,0.0,10
2019-03-26,96777685.64012519,0.0,0.0,0.0,0.0,10
2019-03-27,96083846.47411038,0.0,0.0,0.0,0.0,10
2019-03-28,96878708.214932,0.0,0.0,0.0,0.0,10
2019-04-01,99619532.08733296,0.0,0.0,0.0,0.0,10
2019-04-02,99054224.32913208,154931.9156718976,134757.71445784575,844325.7274748806,105870265.48179835,10
2019-04-03,98546466.8643459,0.0,0.0,0.0,0.0,10
2019-04-04,98066322.98598672,0.0,0.0,0.0,0.0,10
2019-04-05,99354575.08365183,0.0,0.0,0.0,0.0,10
2019-04-08,98232401.93499783,0.0,0.0,0.0,0.0,10
2019-04-09,99038924.63586459,0.0,0.0,0.0,0.0,10
2019-04-10,98089130.63949028,0.0,0.0,0.0,0.0,10
2019-04-11,98193286.209571,0.0,0.0,0.0,0.0,10
2019-04-12,99343087.07678105,0.0,0.0,0.0,0.0,10
2019-04-15,100435934.18179524,0.0,0.0,0.0,0.0,10
2019-04-16,100047182.8913968,0.0,0.0,0.0,0.0,10
2019-04-18,99914458.65160374,0.0,0.0,0.0,0.0,10
2019-04-22,98219262.12380354,0.0,0.0,0.0,0.0,10
2019-04-23,98184342.58916828,0.0,0.0,0.0,0.0,10
2019-04-24,100074117.59963264,0.0,0.0,0.0,0.0,10
2019-04-25,98867505.3922005,0.0,0.0,0.0,0.0,10
2019-04-26,98165348.60744213,0.0,0.0,0.0,0.0,10
2019-04-30,97693634.21295935,0.0,0.0,0.0,0.0,10
2019-05-02,96998875.98005316,0.0,0.0,0.0,0.0,10
2019-05-03,95890188.52003045,0.0,0.0,0.0,0.0,10
2019-05-06,95213632.72074592,0.0,0.0,0.0,0.0,10
2019-05-07,93989374.71064287,0.0,0.0,0.0,0.0,10
2019-05-08,92647682.19182025,0.0,0.0,0.0,0.0,10
2019-05-09,92594253.15145944,0.0,0.0,0.0,0.0,10
2019-05-10,92556570.39899091,0.0,0.0,0.0,0.0,10
2019-05-13,91479695.2793054,0.0,0.0,0.0,0.0,10
2019-05-14,91331426.74395598,0.0,0.0,0.0,0.0,10
2019-05-15,91078246.47076814,0.0,0.0,0.0,0.0,10
2019-05-16,92221980.78748018,0.0,0.0,0.0,0.0,10
2019-05-17,93433274.72134873,0.0,0.0,0.0,0.0,10
2019-05-20,98591243.53100862,0.0,0.0,0.0,0.0,10
2019-05-21,97979868.09005505,0.0,0.0,0.0,0.0,10
2019-05-22,97800324.94884653,0.0,0.0,0.0,0.0,10
2019-05-23,97708501.90750612,0.0,0.0,0.0,0.0,10
2019-05-24,98379532.95519547,0.0,0.0,0.0,0.0,10
2019-05-27,98336021.32688774,0.0,0.0,0.0,0.0,10
2019-05-28,98338767.53751321,0.0,0.0,0.0,0.0,10
2019-05-29,98371325.26053894,0.0,0.0,0.0,0.0,10
2019-05-30,99630536.76612745,0.0,0.0,0.0,0.0,10
2019-05-31,100607317.51153247,0.0,0.0,0.0,0.0,10
2019-06-03,101788136.81691262,0.0,0.0,0.0,0.0,10
