,nav,cost,slippage,tax,turnover,n_holdings
2012-01-18,6708100.995228326,0.0,0.0,0.0,0.0,10
2012-01-19,6775856.644865985,0.0,0.0,0.0,0.0,10
2012-01-20,6758900.615432851,0.0,0.0,0.0,0.0,10
2012-01-23,6719085.17907558,0.0,0.0,0.0,0.0,10
2012-01-24,6779003.063353689,0.0,0.0,0.0,0.0,10
2012-01-25,6850295.059049459,0.0,0.0,0.0,0.0,10
2012-01-26,6841040.108321992,0.0,0.0,0.0,0.0,10
2012-01-27,6945566.6255331915,0.0,0.0,0.0,0.0,10
2012-01-30,6943158.965888539,0.0,0.0,0.0,0.0,10
2012-01-31,6971198.973533265,0.0,0.0,0.0,0.0,10
2012-02-01,7113624.19469033,0.0,0.0,0.0,0.0,10
2012-02-02,7272296.500226147,0.0,0.0,0.0,0.0,10
2012-02-03,7419749.694625044,0.0,0.0,0.0,0.0,10
2012-02-06,7430158.967352826,0.0,0.0,0.0,0.0,10
2012-02-07,7372075.39058758,0.0,0.0,0.0,0.0,10
2012-02-08,7443205.292968705,0.0,0.0,0.0,0.0,10
2012-02-09,7530386.416484223,0.0,0.0,0.0,0.0,10
2012-02-10,7385084.512858577,0.0,0.0,0.0,0.0,10
2012-02-13,7617570.491398406,0.0,0.0,0.0,0.0,10
2012-02-14,7584978.9096715925,0.0,0.0,0.0,0.0,10
2012-02-15,7529797.038021902,0.0,0.0,0.0,0.0,10
2012-02-16,7513892.638650292,0.0,0.0,0.0,0.0,10
2012-02-17,7502613.439080473,0.0,0.0,0.0,0.0,10
2012-02-21,7492683.62790808,0.0,0.0,0.0,0.0,10
2012-02-22,7482585.870619132,0.0,0.0,0.0,0.0,10
2012-02-23,7521375.068140691,0.0,0.0,0.0,0.0,10
2012-02-24,7528121.437680496,0.0,0.0,0.0,0.0,10
2012-02-27,7565514.1273602145,0.0,0.0,0.0,0.0,10
2012-02-28,7595787.805457765,0.0,0.0,0.0,0.0,10
2012-02-29,7497904.705855342,0.0,0.0,0.0,0.0,10
2012-03-01,7636462.12752469,0.0,0.0,0.0,0.0,10
2012-03-02,7591617.055218242,0.0,0.0,0.0,0.0,10
2012-03-05,7489919.638251922,0.0,0.0,0.0,0.0,10
2012-03-06,7333628.746491773,0.0,0.0,0.0,0.0,10
2012-03-07,7394919.158072566,0.0,0.0,0.0,0.0,10
2012-03-08,7486211.803976177,0.0,0.0,0.0,0.0,10
2012-03-09,7561656.819693179,0.0,0.0,0.0,0.0,10
2012-03-12,7640407.85065476,0.0,0.0,0.0,0.0,10
2012-03-13,7756833.254879959,0.0,0.0,0.0,0.0,10
2012-03-14,7636850.328945645,0.0,0.0,0.0,0.0,10
2012-03-15,7750441.339293629,0.0,0.0,0.0,0.0,10
2012-03-16,7741953.4339591395,0.0,0.0,0.0,0.0,10
2012-03-19,7778350.770106019,0.0,0.0,0.0,0.0,10
2012-03-20,7772837.268653205,0.0,0.0,0.0,0.0,10
2012-03-21,7851948.120155854,0.0,0.0,0.0,0.0,10
2012-03-22,7835639.4679846605,0.0,0.0,0.0,0.0,10
2012-03-23,7843020.353885457,0.0,0.0,0.0,0.0,10
2012-03-26,8057039.283205741,0.0,0.0,0.0,0.0,10
2012-03-27,8028559.128028455,0.0,0.0,0.0,0.0,10
2012-03-28,7944095.357020848,0.0,0.0,0.0,0.0,10
2012-03-29,7905148.6626063315,0.0,0.0,0.0,0.0,10
2012-03-30,7918335.369468504,0.0,0.0,0.0,0.0,10
2012-04-02,7979725.745005603,0.0,0.0,0.0,0.0,10
2012-04-03,7887647.812854793,247.30778957063004,12405.654679340503,166670.97003309993,8243592.985687667,10
2012-04-04,7688535.530055288,0.0,0.0,0.0,0.0,10
2012-04-05,7680359.971330804,0.0,0.0,0.0,0.0,10
2012-04-09,7571992.261748238,0.0,0.0,0.0,0.0,10
2012-04-10,7374459.963334876,0.0,0.0,0.0,0.0,10
2012-04-11,7518801.602060267,0.0,0.0,0.0,0.0,10
2012-04-12,7636840.591207044,0.0,0.0,0.0,0.0,10
2012-04-13,7613835.644585346,0.0,0.0,0.0,0.0,10
2012-04-16,7545292.830060846,0.0,0.0,0.0,0.0,10
2012-04-17,7606992.398784713,0.0,0.0,0.0,0.0,10
2012-04-18,7691915.083726475,0.0,0.0,0.0,0.0,10
2012-04-19,7675095.429304475,0.0,0.0,0.0,0.0,10
2012-04-20,7714811.72678314,0.0,0.0,0.0,0.0,10
2012-04-23,7619446.765649333,0.0,0.0,0.0,0.0,10
2012-04-24,7606361.434005393,0.0,0.0,0.0,0.0,10
2012-04-25,7826734.322537745,0.0,0.0,0.0,0.0,10
2012-04-26,7960260.175569664,0.0,0.0,0.0,0.0,10
2012-04-27,7971481.211963925,0.0,0.0,0.0,0.0,10
2012-04-30,7933799.01123499,0.0,0.0,0.0,0.0,10
2012-05-01,8030337.225365093,0.0,0.0,0.0,0.0,10
2012-05-02,8035105.854347607,0.0,0.0,0.0,0.0,10
2012-05-03,7836559.971267311,0.0,0.0,0.0,0.0,10
2012-05-04,7671726.235579229,0.0,0.0,0.0,0.0,10
2012-05-07,7682864.960275634,0.0,0.0,0.0,0.0,10
2012-05-08,7612583.977393937,0.0,0.0,0.0,0.0,10
2012-05-09,7478532.337283059,0.0,0.0,0.0,0.0,10
2012-05-10,7633797.667567121,0.0,0.0,0.0,0.0,10
2012-05-11,7640488.559328034,0.0,0.0,0.0,0.0,10
2012-05-14,7513141.253208348,0.0,0.0,0.0,0.0,10
2012-05-15,7493610.143945825,0.0,0.0,0.0,0.0,10
2012-05-16,7417497.818245743,0.0,0.0,0.0,0.0,10
2012-05-17,7154526.253743069,0.0,0.0,0.0,0.0,10
2012-05-18,6969672.405779704,0.0,0.0,0.0,0.0,10
2012-05-21,7188478.004318779,0.0,0.0,0.0,0.0,10
2012-05-22,7199784.994116304,0.0,0.0,0.0,0.0,10
2012-05-23,7241977.489287836,0.0,0.0,0.0,0.0,10
2012-05-24,7245442.640805818,0.0,0.0,0.0,0.0,10
2012-05-25,7215952.366605556,0.0,0.0,0.0,0.0,10
2012-05-29,7262828.338511048,0.0,0.0,0.0,0.0,10
2012-05-30,7181445.966742476,0.0,0.0,0.0,0.0,10
2012-05-31,7078935.145325579,0.0,0.0,0.0,0.0,10
2012-06-01,6765399.269049693,0.0,0.0,0.0,0.0,10
2012-06-04,6860092.879514789,0.0,0.0,0.0,0.0,10
2012-06-05,6974589.850138602,0.0,0.0,0.0,0.0,10
2012-06-06,7192086.234889678,0.0,0.0,0.0,0.0,10
2012-06-07,7114709.051005078,0.0,0.0,0.0,0.0,10
2012-06-08,7233909.556701104,0.0,0.0,0.0,0.0,10
2012-06-11,7055933.144722275,0.0,0.0,0.0,0.0,10
2012-06-12,7152473.678690664,0.0,0.0,0.0,0.0,10
2012-06-13,7025030.067265071,0.0,0.0,0.0,0.0,10
2012-06-14,7058758.219617618,0.0,0.0,0.0,0.0,10
2012-06-15,7191923.04471283,0.0,0.0,0.0,0.0,10
2012-06-18,7302225.997281642,0.0,0.0,0.0,0.0,10
2012-06-19,7320360.953383936,0.0,0.0,0.0,0.0,10
2012-06-20,7327192.965819048,0.0,0.0,0.0,0.0,10
2012-06-21,7133380.188320892,0.0,0.0,0.0,0.0,10
2012-06-22,7270462.316735041,0.0,0.0,0.0,0.0,10
2012-06-25,7164251.293914358,0.0,0.0,0.0,0.0,10
2012-06-26,7249772.03298265,0.0,0.0,0.0,0.0,10
2012-06-27,7246755.611604251,0.0,0.0,0.0,0.0,10
2012-06-28,7069257.959353642,0.0,0.0,0.0,0.0,10
2012-06-29,7331808.710660938,0.0,0.0,0.0,0.0,10
2012-07-02,7518093.776300537,0.0,0.0,0.0,0.0,10
2012-07-03,7507869.22081049,233.02004370318406,10417.552942923743,82352.30186250604,7767334.790106136,10
2012-07-05,7569683.421230843,0.0,0.0,0.0,0.0,10
2012-07-06,7463539.058868495,0.0,0.0,0.0,0.0,10
2012-07-09,7444329.165594143,0.0,0.0,0.0,0.0,10
2012-07-10,7458310.831461029,0.0,0.0,0.0,0.0,10
2012-07-11,7352245.009197247,0.0,0.0,0.0,0.0,10
2012-07-12,7395826.413391232,0.0,0.0,0.0,0.0,10
2012-07-13,7474420.306238126,0.0,0.0,0.0,0.0,10
2012-07-16,7751935.553743055,0.0,0.0,0.0,0.0,10
2012-07-17,7884135.870339115,0.0,0.0,0.0,0.0,10
2012-07-18,8020108.903956631,0.0,0.0,0.0,0.0,10
2012-07-19,7956079.045363899,0.0,0.0,0.0,0.0,10
2012-07-20,7798121.470719709,0.0,0.0,0.0,0.0,10
2012-07-23,7729351.122544286,0.0,0.0,0.0,0.0,10
2012-07-24,7593850.899855206,0.0,0.0,0.0,0.0,10
2012-07-25,7710806.553530017,0.0,0.0,0.0,0.0,10
2012-07-26,7912192.335695075,0.0,0.0,0.0,0.0,10
2012-07-27,8071720.571364335,0.0,0.0,0.0,0.0,10
2012-07-30,7970094.385525973,0.0,0.0,0.0,0.0,10
2012-07-31,7901412.398106937,0.0,0.0,0.0,0.0,10
2012-08-01,7815832.566818608,0.0,0.0,0.0,0.0,10
2012-08-02,7768444.526628825,0.0,0.0,0.0,0.0,10
2012-08-03,7987949.790717007,0.0,0.0,0.0,0.0,10
2012-08-06,8033391.760025533,0.0,0.0,0.0,0.0,10
2012-08-07,8143796.663881826,0.0,0.0,0.0,0.0,10
2012-08-08,8107888.2187513765,0.0,0.0,0.0,0.0,10
2012-08-09,8052937.8945408445,0.0,0.0,0.0,0.0,10
2012-08-10,7971532.009348943,0.0,0.0,0.0,0.0,10
2012-08-13,7943740.088735077,0.0,0.0,0.0,0.0,10
2012-08-14,8028213.513287026,0.0,0.0,0.0,0.0,10
2012-08-15,8122876.903382938,0.0,0.0,0.0,0.0,10
2012-08-16,8207882.026897272,0.0,0.0,0.0,0.0,10
2012-08-17,8266081.29619666,0.0,0.0,0.0,0.0,10
2012-08-20,8221062.215490736,0.0,0.0,0.0,0.0,10
2012-08-21,8216507.11417773,0.0,0.0,0.0,0.0,10
2012-08-22,8265234.311592108,0.0,0.0,0.0,0.0,10
2012-08-23,8179522.538591858,0.0,0.0,0.0,0.0,10
2012-08-24,8246427.866807328,0.0,0.0,0.0,0.0,10
2012-08-27,8239546.55590964,0.0,0.0,0.0,0.0,10
2012-08-28,8227349.707381852,0.0,0.0,0.0,0.0,10
2012-08-29,8218729.786908444,0.0,0.0,0.0,0.0,10
2012-08-30,8113926.4752580775,0.0,0.0,0.0,0.0,10
2012-08-31,8132596.85725251,0.0,0.0,0.0,0.0,10
2012-09-04,8097452.705633024,0.0,0.0,0.0,0.0,10
2012-09-05,8059546.448895068,0.0,0.0,0.0,0.0,10
2012-09-06,8192917.103191866,0.0,0.0,0.0,0.0,10
2012-09-07,8170014.925752442,0.0,0.0,0.0,0.0,10
2012-09-10,8060761.929390068,0.0,0.0,0.0,0.0,10
2012-09-11,8046769.004728573,0.0,0.0,0.0,0.0,10
2012-09-12,8022341.717894088,0.0,0.0,0.0,0.0,10
2012-09-13,8091899.768587397,0.0,0.0,0.0,0.0,10
2012-09-14,8217823.996728126,0.0,0.0,0.0,0.0,10
2012-09-17,8177480.017246783,0.0,0.0,0.0,0.0,10
2012-09-18,8107181.190262693,0.0,0.0,0.0,0.0,10
2012-09-19,8041882.015392927,0.0,0.0,0.0,0.0,10
2012-09-20,8133628.201403338,0.0,0.0,0.0,0.0,10
2012-09-21,8108602.13808395,0.0,0.0,0.0,0.0,10
2012-09-24,8077326.840819828,0.0,0.0,0.0,0.0,10
2012-09-25,8014914.670869251,0.0,0.0,0.0,0.0,10
2012-09-26,7877467.395770817,0.0,0.0,0.0,0.0,10
2012-09-27,8039366.883830923,0.0,0.0,0.0,0.0,10
2012-09-28,7971197.709690507,0.0,0.0,0.0,0.0,10
2012-10-01,7984519.813895758,0.0,0.0,0.0,0.0,10
2012-10-02,7903366.946736445,200.9084171756679,7743.369384868007,80236.44646876641,6696947.239188929,10
2012-10-03,7907469.199832748,0.0,0.0,0.0,0.0,10
2012-10-04,7942964.507879462,0.0,0.0,0.0,0.0,10
2012-10-05,7973222.620270993,0.0,0.0,0.0,0.0,10
2012-10-08,7875001.974592693,0.0,0.0,0.0,0.0,10
2012-10-09,7731673.765381509,0.0,0.0,0.0,0.0,10
2012-10-10,7677446.756857678,0.0,0.0,0.0,0.0,10
2012-10-11,7699776.802149743,0.0,0.0,0.0,0.0,10
2012-10-12,7644136.16141593,0.0,0.0,0.0,0.0,10
2012-10-15,7759852.133000587,0.0,0.0,0.0,0.0,10
2012-10-16,7862025.273807428,0.0,0.0,0.0,0.0,10
2012-10-17,7709308.2989668865,0.0,0.0,0.0,0.0,10
2012-10-18,7619233.881277049,0.0,0.0,0.0,0.0,10
2012-10-19,7496312.478816681,0.0,0.0,0.0,0.0,10
2012-10-22,7493227.980331336,0.0,0.0,0.0,0.0,10
2012-10-23,7504478.639279774,0.0,0.0,0.0,0.0,10
2012-10-24,7473545.758501502,0.0,0.0,0.0,0.0,10
2012-10-25,7547354.657191158,0.0,0.0,0.0,0.0,10
2012-10-26,7551607.890907504,0.0,0.0,0.0,0.0,10
2012-10-31,7551712.766516754,0.0,0.0,0.0,0.0,10
2012-11-01,7745344.604946325,0.0,0.0,0.0,0.0,10
2012-11-02,7551319.699870351,0.0,0.0,0.0,0.0,10
2012-11-05,7632745.580376612,0.0,0.0,0.0,0.0,10
2012-11-06,7691598.145064487,0.0,0.0,0.0,0.0,10
2012-11-07,7504998.904637973,0.0,0.0,0.0,0.0,10
2012-11-08,7411024.287811952,0.0,0.0,0.0,0.0,10
2012-11-09,7451252.677672489,0.0,0.0,0.0,0.0,10
2012-11-12,7446624.868250292,0.0,0.0,0.0,0.0,10
2012-11-13,7436055.658040715,0.0,0.0,0.0,0.0,10
2012-11-14,7288485.740290126,0.0,0.0,0.0,0.0,10
2012-11-15,7165159.824076964,0.0,0.0,0.0,0.0,10
2012-11-16,7339703.488378905,0.0,0.0,0.0,0.0,10
2012-11-19,7459296.971749649,0.0,0.0,0.0,0.0,10
2012-11-20,7494450.963095173,0.0,0.0,0.0,0.0,10
2012-11-21,7530407.901602999,0.0,0.0,0.0,0.0,10
2012-11-23,7629621.5092197945,0.0,0.0,0.0,0.0,10
2012-11-26,7651828.079825417,0.0,0.0,0.0,0.0,10
2012-11-27,7601712.902662114,0.0,0.0,0.0,0.0,10
2012-11-28,7636783.26136815,0.0,0.0,0.0,0.0,10
2012-11-29,7755325.213861045,0.0,0.0,0.0,0.0,10
2012-11-30,7676604.084294266,0.0,0.0,0.0,0.0,10
2012-12-03,7659018.376559775,0.0,0.0,0.0,0.0,10
2012-12-04,7667199.778909359,0.0,0.0,0.0,0.0,10
2012-12-05,7729581.439850127,0.0,0.0,0.0,0.0,10
2012-12-06,7711553.212593468,0.0,0.0,0.0,0.0,10
2012-12-07,7736834.205561161,0.0,0.0,0.0,0.0,10
2012-12-10,7856780.503563593,0.0,0.0,0.0,0.0,10
2012-12-11,7984322.049345213,0.0,0.0,0.0,0.0,10
2012-12-12,7952675.09593534,0.0,0.0,0.0,0.0,10
2012-12-13,7881318.773894896,0.0,0.0,0.0,0.0,10
2012-12-14,7914183.453262019,0.0,0.0,0.0,0.0,10
2012-12-17,7989774.369353192,0.0,0.0,0.0,0.0,10
2012-12-18,8077663.825421423,0.0,0.0,0.0,0.0,10
2012-12-19,8086810.040182724,0.0,0.0,0.0,0.0,10
2012-12-20,8105505.906387267,0.0,0.0,0.0,0.0,10
2012-12-21,8050653.152825284,0.0,0.0,0.0,0.0,10
2012-12-24,8060212.072005442,0.0,0.0,0.0,0.0,10
2012-12-26,7970281.17631527,0.0,0.0,0.0,0.0,10
2012-12-27,7988845.314108889,0.0,0.0,0.0,0.0,10
2012-12-28,7950670.346873829,0.0,0.0,0.0,0.0,10
2012-12-31,8112209.156482846,0.0,0.0,0.0,0.0,10
2013-01-02,8147072.6011512475,348.53482832066214,17098.60778383734,186539.01044152386,11617827.610688739,10
2013-01-03,8159437.263238584,0.0,0.0,0.0,0.0,10
2013-01-04,8202159.749632629,0.0,0.0,0.0,0.0,10
2013-01-07,8271057.611661854,0.0,0.0,0.0,0.0,10
2013-01-08,8247820.463224739,0.0,0.0,0.0,0.0,10
2013-01-09,8312868.600332184,0.0,0.0,0.0,0.0,10
2013-01-10,8368274.024465672,0.0,0.0,0.0,0.0,10
2013-01-11,8394931.30200335,0.0,0.0,0.0,0.0,10
2013-01-14,8418311.019612398,0.0,0.0,0.0,0.0,10
2013-01-15,8351294.037313469,0.0,0.0,0.0,0.0,10
2013-01-16,8358751.035220982,0.0,0.0,0.0,0.0,10
2013-01-17,8378493.795056746,0.0,0.0,0.0,0.0,10
2013-01-18,8396669.141191905,0.0,0.0,0.0,0.0,10
2013-01-22,8466568.718189092,0.0,0.0,0.0,0.0,10
2013-01-23,8520622.028475802,0.0,0.0,0.0,0.0,10
2013-01-24,8756303.248194687,0.0,0.0,0.0,0.0,10
2013-01-25,9123661.71291655,0.0,0.0,0.0,0.0,10
2013-01-28,9138760.70388294,0.0,0.0,0.0,0.0,10
2013-01-29,9177134.086900111,0.0,0.0,0.0,0.0,10
2013-01-30,9132335.881796665,0.0,0.0,0.0,0.0,10
2013-01-31,9138609.064823506,0.0,0.0,0.0,0.0,10
2013-02-01,9206988.690654743,0.0,0.0,0.0,0.0,10
2013-02-04,9138158.472116204,0.0,0.0,0.0,0.0,10
2013-02-05,9234724.378946444,0.0,0.0,0.0,0.0,10
2013-02-06,9324056.118885854,0.0,0.0,0.0,0.0,10
2013-02-07,9246283.030312348,0.0,0.0,0.0,0.0,10
2013-02-08,9352337.658669543,0.0,0.0,0.0,0.0,10
2013-02-11,9331000.737641321,0.0,0.0,0.0,0.0,10
2013-02-12,9328399.428232996,0.0,0.0,0.0,0.0,10
2013-02-13,9463530.566285826,0.0,0.0,0.0,0.0,10
2013-02-14,9443152.111086113,0.0,0.0,0.0,0.0,10
2013-02-15,9469837.954134153,0.0,0.0,0.0,0.0,10
2013-02-19,9573010.290242858,0.0,0.0,0.0,0.0,10
2013-02-20,9356183.743258877,0.0,0.0,0.0,0.0,10
2013-02-21,9264099.658952467,0.0,0.0,0.0,0.0,10
2013-02-22,9383022.813615154,0.0,0.0,0.0,0.0,10
2013-02-25,9250337.193195628,0.0,0.0,0.0,0.0,10
2013-02-26,9303276.26300828,0.0,0.0,0.0,0.0,10
2013-02-27,9467904.428895332,0.0,0.0,0.0,0.0,10
2013-02-28,9513213.318357538,0.0,0.0,0.0,0.0,10
2013-03-01,9587819.290830944,0.0,0.0,0.0,0.0,10
2013-03-04,9566442.898523998,0.0,0.0,0.0,0.0,10
2013-03-05,9751781.594272045,0.0,0.0,0.0,0.0,10
2013-03-06,9745900.164040681,0.0,0.0,0.0,0.0,10
2013-03-07,9726266.27376592,0.0,0.0,0.0,0.0,10
2013-03-08,9847672.019387301,0.0,0.0,0.0,0.0,10
2013-03-11,9761493.538227959,0.0,0.0,0.0,0.0,10
2013-03-12,9834110.171093304,0.0,0.0,0.0,0.0,10
2013-03-13,9898246.208116056,0.0,0.0,0.0,0.0,10
2013-03-14,9916628.4345651,0.0,0.0,0.0,0.0,10
2013-03-15,9835797.17552421,0.0,0.0,0.0,0.0,10
2013-03-18,9727401.14077066,0.0,0.0,0.0,0.0,10
2013-03-19,9737782.877571763,0.0,0.0,0.0,0.0,10
2013-03-20,9840005.686696127,0.0,0.0,0.0,0.0,10
2013-03-21,9734544.268276772,0.0,0.0,0.0,0.0,10
2013-03-22,9808795.62590533,0.0,0.0,0.0,0.0,10
2013-03-25,9788174.537260098,0.0,0.0,0.0,0.0,10
2013-03-26,9904843.990362806,0.0,0.0,0.0,0.0,10
2013-03-27,9952591.504018137,0.0,0.0,0.0,0.0,10
2013-03-28,10045651.212316154,0.0,0.0,0.0,0.0,10
2013-04-01,9903751.387092872,0.0,0.0,0.0,0.0,10
2013-04-02,9667331.72752173,198.1581401595732,11774.257283078769,196412.9822098844,6605271.33865244,10
2013-04-03,9453227.889202803,0.0,0.0,0.0,0.0,10
2013-04-04,9514398.935422836,0.0,0.0,0.0,0.0,10
2013-04-05,9492319.6001783,0.0,0.0,0.0,0.0,10
2013-04-08,9564150.840300318,0.0,0.0,0.0,0.0,10
2013-04-09,9658818.268788023,0.0,0.0,0.0,0.0,10
2013-04-10,9841234.186194738,0.0,0.0,0.0,0.0,10
2013-04-11,9932907.224784423,0.0,0.0,0.0,0.0,10
2013-04-12,9906257.361371987,0.0,0.0,0.0,0.0,10
2013-04-15,9581884.492788805,0.0,0.0,0.0,0.0,10
2013-04-16,9808754.376577713,0.0,0.0,0.0,0.0,10
2013-04-17,9590220.477845099,0.0,0.0,0.0,0.0,10
2013-04-18,9361245.847409248,0.0,0.0,0.0,0.0,10
2013-04-19,9554024.777130699,0.0,0.0,0.0,0.0,10
2013-04-22,9670573.290756218,0.0,0.0,0.0,0.0,10
2013-04-23,10028181.770072225,0.0,0.0,0.0,0.0,10
2013-04-24,10014300.361713411,0.0,0.0,0.0,0.0,10
2013-04-25,10189127.905034468,0.0,0.0,0.0,0.0,10
2013-04-26,10194451.812589286,0.0,0.0,0.0,0.0,10
2013-04-29,10162290.425905598,0.0,0.0,0.0,0.0,10
2013-04-30,10255998.939414782,0.0,0.0,0.0,0.0,10
2013-05-01,10248824.966475317,0.0,0.0,0.0,0.0,10
2013-05-02,10594854.11732327,0.0,0.0,0.0,0.0,10
2013-05-03,10870407.232938126,0.0,0.0,0.0,0.0,10
2013-05-06,10855199.304814275,0.0,0.0,0.0,0.0,10
2013-05-07,10860474.631251147,0.0,0.0,0.0,0.0,10
2013-05-08,10909298.309531566,0.0,0.0,0.0,0.0,10
2013-05-09,10943818.497796012,0.0,0.0,0.0,0.0,10
2013-05-10,11132839.623861928,0.0,0.0,0.0,0.0,10
2013-05-13,11304116.567391671,0.0,0.0,0.0,0.0,10
2013-05-14,11472455.187112473,0.0,0.0,0.0,0.0,10
2013-05-15,11472492.13491024,0.0,0.0,0.0,0.0,10
2013-05-16,11274253.49904309,0.0,0.0,0.0,0.0,10
2013-05-17,11463180.671190536,0.0,0.0,0.0,0.0,10
2013-05-20,11455068.875319136,0.0,0.0,0.0,0.0,10
2013-05-21,11440396.920972962,0.0,0.0,0.0,0.0,10
2013-05-22,11257135.356426537,0.0,0.0,0.0,0.0,10
2013-05-23,11304824.27016977,0.0,0.0,0.0,0.0,10
2013-05-24,11409715.353859233,0.0,0.0,0.0,0.0,10
2013-05-28,11475393.696848577,0.0,0.0,0.0,0.0,10
2013-05-29,11437576.196819909,0.0,0.0,0.0,0.0,10
2013-05-30,11559073.303550089,0.0,0.0,0.0,0.0,10
2013-05-31,11472012.098891078,0.0,0.0,0.0,0.0,10
2013-06-03,11435308.093703272,0.0,0.0,0.0,0.0,10
2013-06-04,11472776.398171803,0.0,0.0,0.0,0.0,10
2013-06-05,11257781.0385339,0.0,0.0,0.0,0.0,10
2013-06-06,11392991.21429939,0.0,0.0,0.0,0.0,10
2013-06-07,11570353.067353604,0.0,0.0,0.0,0.0,10
2013-06-10,11507403.473557884,0.0,0.0,0.0,0.0,10
2013-06-11,11398144.672217302,0.0,0.0,0.0,0.0,10
2013-06-12,11209580.154290704,0.0,0.0,0.0,0.0,10
2013-06-13,11373371.266852777,0.0,0.0,0.0,0.0,10
2013-06-14,11321356.228322709,0.0,0.0,0.0,0.0,10
2013-06-17,11444632.372419864,0.0,0.0,0.0,0.0,10
2013-06-18,11603476.613153528,0.0,0.0,0.0,0.0,10
2013-06-19,11388091.296479072,0.0,0.0,0.0,0.0,10
2013-06-20,10929326.72577107,0.0,0.0,0.0,0.0,10
2013-06-21,10942368.045453763,0.0,0.0,0.0,0.0,10
2013-06-24,10891135.821614454,0.0,0.0,0.0,0.0,10
2013-06-25,10963166.015822373,0.0,0.0,0.0,0.0,10
2013-06-26,11097060.85259354,0.0,0.0,0.0,0.0,10
2013-06-27,11310928.772156583,0.0,0.0,0.0,0.0,10
2013-06-28,11227896.531683946,0.0,0.0,0.0,0.0,10
2013-07-01,11504197.24173782,0.0,0.0,0.0,0.0,10
2013-07-02,11134940.80075679,231.99050961583814,9666.315542860064,309623.950889755,7733016.987194603,10
2013-07-03,11178603.587547868,0.0,0.0,0.0,0.0,10
2013-07-05,11429120.759888887,0.0,0.0,0.0,0.0,10
2013-07-08,11375580.531111758,0.0,0.0,0.0,0.0,10
2013-07-09,11525945.4506697,0.0,0.0,0.0,0.0,10
2013-07-10,11575492.983675458,0.0,0.0,0.0,0.0,10
2013-07-11,11859597.391169596,0.0,0.0,0.0,0.0,10
2013-07-12,12172808.484593224,0.0,0.0,0.0,0.0,10
2013-07-15,12179798.44796373,0.0,0.0,0.0,0.0,10
2013-07-16,11942875.340964923,0.0,0.0,0.0,0.0,10
2013-07-17,12162365.802023258,0.0,0.0,0.0,0.0,10
2013-07-18,12164916.462290822,0.0,0.0,0.0,0.0,10
2013-07-19,12217404.08816087,0.0,0.0,0.0,0.0,10
2013-07-22,12273936.552262204,0.0,0.0,0.0,0.0,10
2013-07-23,12145649.154256126,0.0,0.0,0.0,0.0,10
2013-07-24,12015466.312943384,0.0,0.0,0.0,0.0,10
2013-07-25,12056768.650186619,0.0,0.0,0.0,0.0,10
2013-07-26,12025411.361633092,0.0,0.0,0.0,0.0,10
2013-07-29,12032317.811189268,0.0,0.0,0.0,0.0,10
2013-07-30,12082298.444397613,0.0,0.0,0.0,0.0,10
2013-07-31,11995982.686062614,0.0,0.0,0.0,0.0,10
2013-08-01,12259907.57371344,0.0,0.0,0.0,0.0,10
2013-08-02,12223287.37343152,0.0,0.0,0.0,0.0,10
2013-08-05,12280359.618611643,0.0,0.0,0.0,0.0,10
2013-08-06,12098207.659497034,0.0,0.0,0.0,0.0,10
2013-08-07,12077933.993024213,0.0,0.0,0.0,0.0,10
2013-08-08,12551812.32642737,0.0,0.0,0.0,0.0,10
2013-08-09,12527387.408167234,0.0,0.0,0.0,0.0,10
2013-08-12,12524328.88673184,0.0,0.0,0.0,0.0,10
2013-08-13,12567275.782620894,0.0,0.0,0.0,0.0,10
2013-08-14,12560967.596188933,0.0,0.0,0.0,0.0,10
2013-08-15,12369499.608859994,0.0,0.0,0.0,0.0,10
2013-08-16,12435558.349302344,0.0,0.0,0.0,0.0,10
2013-08-19,12451557.341570916,0.0,0.0,0.0,0.0,10
2013-08-20,12747567.049485108,0.0,0.0,0.0,0.0,10
2013-08-21,12744734.152467566,0.0,0.0,0.0,0.0,10
2013-08-22,13055991.852517359,0.0,0.0,0.0,0.0,10
2013-08-23,13097698.719185583,0.0,0.0,0.0,0.0,10
2013-08-26,13217189.755583042,0.0,0.0,0.0,0.0,10
2013-08-27,12980369.40013488,0.0,0.0,0.0,0.0,10
2013-08-28,13107967.353782676,0.0,0.0,0.0,0.0,10
2013-08-29,13337098.786899384,0.0,0.0,0.0,0.0,10
2013-08-30,13266683.985402958,0.0,0.0,0.0,0.0,10
2013-09-03,13456937.017590504,0.0,0.0,0.0,0.0,10
2013-09-04,13716299.602533778,0.0,0.0,0.0,0.0,10
2013-09-05,13732250.095688079,0.0,0.0,0.0,0.0,10
2013-09-06,13610363.926846696,0.0,0.0,0.0,0.0,10
2013-09-09,13753661.484100755,0.0,0.0,0.0,0.0,10
2013-09-10,14005461.384185016,0.0,0.0,0.0,0.0,10
2013-09-11,13938422.308877587,0.0,0.0,0.0,0.0,10
2013-09-12,13810719.147954378,0.0,0.0,0.0,0.0,10
2013-09-13,13852456.35558053,0.0,0.0,0.0,0.0,10
2013-09-16,13919817.194158304,0.0,0.0,0.0,0.0,10
2013-09-17,14001647.741540492,0.0,0.0,0.0,0.0,10
2013-09-18,14239614.89847637,0.0,0.0,0.0,0.0,10
